qnum,Question,Responses,Total,Male,Female,High School or less,Some college,College graduate,"Under $25,000","$25-49,999","$50-74,999","$75-99,999","$100-149,999","Over $150,000",White,Black,Other race,18-29,30-44,45-64,65+,Liberal,Moderate,Conservative,Republican,Democrat,Independent
16,,,0.14,0.14,0.13,0.11,0.12,0.17,0.17,0.14,0.18,0.06,0.11,0.14,0.16,0.09,0.14,0.26,0.14,0.09,0.06,0.15,0.16,0.12,0.13,0.13,0.17
16,,Not very much,114.42,64.00,50.00,47.00,35.00,33.00,7.00,6.00,28.00,14.00,19.00,25.00,103.00,3.00,9.00,15.00,30.00,40.00,25.00,7.00,25.00,81.00,82.00,8.00,13.00
16,,,0.13,0.16,0.11,0.17,0.13,0.11,0.08,0.04,0.16,0.11,0.17,0.19,0.20,0.01,0.12,0.08,0.14,0.15,0.15,0.03,0.12,0.22,0.26,0.02,0.13
16,,Not at all,231.98,129.00,103.00,89.00,92.00,49.00,24.00,27.00,57.00,36.00,27.00,38.00,197.00,14.00,21.00,48.00,49.00,88.00,43.00,14.00,28.00,179.00,172.00,7.00,37.00
16,,,0.27,0.32,0.23,0.31,0.34,0.16,0.28,0.19,0.32,0.27,0.25,0.28,0.39,0.05,0.27,0.25,0.22,0.33,0.26,0.06,0.13,0.48,0.54,0.02,0.36
16,,Don't know,19.21,13.00,6.00,10.00,4.00,3.00,2.00,8.00,1.00,3.00,0.00,1.00,12.00,4.00,3.00,7.00,2.00,2.00,4.00,0.00,7.00,7.00,5.00,3.00,1.00
16,,,0.02,0.03,0.01,0.04,0.01,0.01,0.02,0.06,0.01,0.02,0.00,0.01,0.02,0.01,0.04,0.04,0.01,0.01,0.02,0.00,0.03,0.02,0.02,0.01,0.01
17,Do you think that the Republican members of Congress who tried to stop the formal certification of Joe Biden’s victory in the 2020 presidential election were undermining democracy or protecting democracy?,Undermining democracy,497.71,192.00,305.00,158.00,132.00,207.00,56.00,88.00,98.00,85.00,70.00,74.00,208.00,243.00,46.00,102.00,149.00,148.00,93.00,208.00,143.00,119.00,82.00,347.00,56.00
17,,,0.58,0.48,0.67,0.56,0.49,0.69,0.64,0.61,0.55,0.63,0.63,0.55,0.41,0.88,0.61,0.53,0.68,0.56,0.56,0.89,0.69,0.32,0.26,0.91,0.55
17,,Protecting democracy,286.50,160.00,127.00,98.00,112.00,75.00,28.00,35.00,61.00,45.00,35.00,57.00,245.00,23.00,18.00,60.00,55.00,103.00,61.00,12.00,44.00,220.00,208.00,26.00,38.00
17,,,0.33,0.40,0.28,0.35,0.41,0.25,0.32,0.24,0.34,0.34,0.32,0.42,0.49,0.08,0.24,0.31,0.25,0.39,0.37,0.05,0.21,0.59,0.65,0.07,0.37
17,,Don't know,73.79,49.00,24.00,28.00,26.00,17.00,3.00,22.00,20.00,4.00,6.00,4.00,51.00,11.00,12.00,29.00,15.00,14.00,12.00,15.00,21.00,32.00,29.00,10.00,8.00
17,,,0.09,0.12,0.05,0.10,0.10,0.06,0.03,0.15,0.11,0.03,0.05,0.03,0.10,0.04,0.16,0.15,0.07,0.05,0.07,0.06,0.10,0.09,0.09,0.03,0.08
18,"As you may know, the House of Representatives voted to impeach President Trump for the riot that took place at the U.S. Capitol. Do you agree or disagree with this action?",Agree,436.62,170.00,267.00,136.00,112.00,187.00,51.00,90.00,76.00,76.00,57.00,62.00,154.00,246.00,37.00,95.00,129.00,124.00,83.00,197.00,136.00,79.00,32.00,357.00,34.00
18,,,0.51,0.42,0.59,0.48,0.41,0.63,0.59,0.63,0.42,0.57,0.52,0.46,0.30,0.89,0.48,0.49,0.59,0.47,0.50,0.84,0.65,0.21,0.10,0.93,0.34
18,,Disagree,398.20,223.00,175.00,141.00,151.00,105.00,34.00,44.00,102.00,56.00,53.00,71.00,338.00,25.00,35.00,87.00,87.00,135.00,80.00,34.00,64.00,285.00,283.00,21.00,65.00
18,,,0.46,0.55,0.38,0.50,0.56,0.35,0.40,0.31,0.57,0.42,0.48,0.53,0.67,0.09,0.45,0.45,0.40,0.51,0.48,0.14,0.31,0.77,0.89,0.05,0.64
18,,Don't know,23.18,9.00,14.00,7.00,7.00,6.00,1.00,10.00,2.00,2.00,0.00,2.00,13.00,6.00,5.00,10.00,2.00,6.00,3.00,4.00,9.00,7.00,4.00,5.00,2.00
18,,,0.03,0.02,0.03,0.02,0.03,0.02,0.01,0.07,0.01,0.01,0.00,0.01,0.03,0.02,0.06,0.05,0.01,0.02,0.02,0.02,0.04,0.02,0.01,0.01,0.02
19,"If a coronavirus vaccine is found to be safe by scientists and is available to everyone who wants it, would you be willing to take it?",Yes,532.15,272.00,261.00,172.00,148.00,210.00,55.00,86.00,96.00,92.00,75.00,91.00,317.00,170.00,46.00,101.00,121.00,172.00,131.00,176.00,133.00,201.00,177.00,278.00,61.00
19,,,0.62,0.68,0.57,0.61,0.55,0.70,0.64,0.60,0.53,0.69,0.68,0.67,0.63,0.61,0.60,0.53,0.55,0.65,0.79,0.75,0.64,0.54,0.56,0.73,0.60
19,,No,292.50,120.00,172.00,105.00,112.00,75.00,30.00,53.00,77.00,39.00,30.00,39.00,174.00,93.00,26.00,87.00,94.00,80.00,25.00,51.00,70.00,155.00,130.00,91.00,39.00
19,,,0.34,0.30,0.38,0.37,0.41,0.25,0.35,0.37,0.43,0.29,0.27,0.29,0.34,0.33,0.34,0.46,0.43,0.30,0.15,0.22,0.33,0.42,0.41,0.24,0.38
19,,Don't know,33.34,10.00,23.00,6.00,10.00,14.00,1.00,5.00,7.00,3.00,5.00,6.00,14.00,15.00,5.00,2.00,4.00,13.00,9.00,7.00,6.00,16.00,11.00,14.00,2.00
19,,,0.04,0.02,0.05,0.02,0.04,0.05,0.01,0.03,0.04,0.02,0.05,0.04,0.03,0.05,0.06,0.01,0.02,0.05,0.05,0.03,0.03,0.04,0.03,0.04,0.02
20,Which of the following best describes why you would not want to be vaccinated against coronavirus?,Concerned about side effects,63.05,15.00,48.00,18.00,26.00,19.00,3.00,9.00,13.00,7.00,15.00,12.00,36.00,21.00,7.00,17.00,22.00,17.00,5.00,11.00,11.00,40.00,35.00,22.00,5.00
20,,,0.07,0.13,0.28,0.17,0.23,0.25,0.10,0.17,0.17,0.18,0.50,0.32,0.21,0.22,0.27,0.19,0.24,0.21,0.20,0.22,0.16,0.26,0.27,0.24,0.13
20,,Distrust the health system,82.36,50.00,32.00,27.00,33.00,22.00,11.00,10.00,32.00,12.00,2.00,7.00,54.00,28.00,1.00,38.00,22.00,16.00,5.00,22.00,25.00,28.00,28.00,22.00,12.00
20,,,0.10,0.42,0.19,0.26,0.29,0.29,0.37,0.19,0.42,0.31,0.07,0.19,0.31,0.30,0.04,0.43,0.24,0.20,0.20,0.43,0.36,0.18,0.22,0.24,0.31
20,,Don’t think I need it,52.22,27.00,25.00,15.00,24.00,13.00,4.00,8.00,12.00,6.00,6.00,10.00,37.00,9.00,6.00,17.00,18.00,17.00,0.00,6.00,7.00,39.00,30.00,5.00,12.00
20,,,0.06,0.23,0.15,0.14,0.21,0.17,0.13,0.15,0.16,0.15,0.20,0.27,0.21,0.10,0.23,0.19,0.19,0.21,0.00,0.12,0.10,0.25,0.23,0.05,0.31
20,,Want to know more about effectiveness,81.95,22.00,60.00,38.00,27.00,17.00,7.00,22.00,18.00,13.00,7.00,8.00,37.00,35.00,11.00,16.00,24.00,27.00,14.00,12.00,26.00,38.00,31.00,37.00,9.00
20,,,0.10,0.18,0.35,0.36,0.24,0.23,0.23,0.42,0.24,0.33,0.23,0.22,0.21,0.37,0.42,0.18,0.26,0.34,0.56,0.24,0.37,0.24,0.24,0.41,0.23
20,,Don't know,12.92,6.00,7.00,7.00,2.00,4.00,5.00,3.00,1.00,1.00,0.00,0.00,10.00,1.00,1.00,0.00,7.00,3.00,1.00,0.00,1.00,11.00,6.00,5.00,1.00
20,,,0.02,0.05,0.04,0.07,0.02,0.05,0.17,0.06,0.01,0.03,0.00,0.00,0.06,0.01,0.04,0.00,0.08,0.04,0.04,0.00,0.01,0.07,0.05,0.05,0.03
21,How worried are you that you or someone in your family will be exposed to the coronavirus (COVID-19)? ,Very worried,338.71,139.00,200.00,110.00,92.00,136.00,46.00,50.00,67.00,65.00,43.00,52.00,145.00,154.00,40.00,61.00,85.00,113.00,73.00,143.00,76.00,101.00,83.00,224.00,27.00
21,,,0.39,0.35,0.44,0.39,0.34,0.46,0.53,0.35,0.37,0.49,0.39,0.39,0.29,0.55,0.52,0.32,0.39,0.43,0.44,0.61,0.36,0.27,0.26,0.58,0.27
21,,Somewhat worried,214.49,98.00,116.00,58.00,77.00,79.00,12.00,34.00,50.00,29.00,30.00,38.00,148.00,55.00,12.00,43.00,52.00,66.00,50.00,56.00,51.00,97.00,89.00,93.00,24.00
21,,,0.25,0.24,0.25,0.20,0.29,0.27,0.14,0.24,0.28,0.22,0.27,0.28,0.29,0.20,0.16,0.23,0.24,0.25,0.30,0.24,0.24,0.26,0.28,0.24,0.24
21,,Not too worried,148.26,60.00,88.00,60.00,42.00,45.00,12.00,29.00,27.00,20.00,25.00,19.00,90.00,49.00,9.00,38.00,39.00,39.00,30.00,17.00,40.00,87.00,76.00,46.00,17.00
21,,,0.17,0.15,0.19,0.21,0.16,0.15,0.14,0.20,0.15,0.15,0.23,0.14,0.18,0.18,0.12,0.20,0.18,0.15,0.18,0.07,0.19,0.23,0.24,0.12,0.17
21,,Not worried at all,146.50,101.00,45.00,56.00,57.00,32.00,17.00,31.00,34.00,17.00,12.00,26.00,118.00,18.00,11.00,49.00,37.00,45.00,12.00,17.00,40.00,83.00,68.00,18.00,30.00
21,,,0.17,0.25,0.10,0.20,0.21,0.11,0.20,0.22,0.19,0.13,0.11,0.19,0.23,0.06,0.14,0.26,0.17,0.17,0.07,0.07,0.19,0.22,0.21,0.05,0.30
21,,Don't know,10.04,3.00,7.00,0.00,1.00,6.00,0.00,0.00,1.00,3.00,1.00,0.00,3.00,2.00,5.00,0.00,4.00,2.00,1.00,1.00,2.00,3.00,2.00,2.00,3.00
21,,,0.01,0.01,0.02,0.00,0.00,0.02,0.00,0.00,0.01,0.02,0.01,0.00,0.01,0.01,0.06,0.00,0.02,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.03
22,"In response to the coronavirus pandemic, should the Biden administration issue another round of stimulus checks to individuals to bring the total to $2,000?",Yes,649.84,291.00,359.00,234.00,190.00,225.00,80.00,125.00,141.00,97.00,86.00,80.00,334.00,260.00,56.00,159.00,165.00,192.00,126.00,224.00,172.00,219.00,178.00,365.00,66.00
22,,,0.76,0.72,0.79,0.82,0.70,0.75,0.91,0.87,0.79,0.72,0.79,0.59,0.66,0.94,0.74,0.83,0.76,0.72,0.76,0.96,0.83,0.59,0.56,0.95,0.65
22,,No,170.50,93.00,77.00,43.00,70.00,58.00,5.00,12.00,32.00,31.00,20.00,49.00,149.00,8.00,13.00,28.00,45.00,61.00,31.00,7.00,30.00,128.00,121.00,12.00,31.00
22,,,0.20,0.23,0.17,0.15,0.26,0.19,0.06,0.08,0.18,0.23,0.18,0.36,0.30,0.03,0.17,0.15,0.21,0.23,0.19,0.03,0.14,0.34,0.38,0.03,0.30
22,,Don't know,37.65,18.00,20.00,7.00,11.00,16.00,3.00,7.00,6.00,6.00,3.00,7.00,22.00,9.00,7.00,5.00,8.00,13.00,9.00,3.00,6.00,25.00,19.00,7.00,5.00
22,,,0.04,0.04,0.04,0.02,0.04,0.05,0.03,0.05,0.03,0.04,0.03,0.05,0.04,0.03,0.09,0.03,0.04,0.05,0.05,0.01,0.03,0.07,0.06,0.02,0.05
23,Do you have a favorable or unfavorable impression of Joe Biden?,Favorable,448.80,173.00,276.00,128.00,126.00,193.00,42.00,84.00,90.00,76.00,61.00,66.00,159.00,247.00,42.00,101.00,133.00,124.00,84.00,198.00,135.00,90.00,29.00,356.00,43.00
23,,,0.52,0.43,0.61,0.45,0.47,0.65,0.49,0.58,0.50,0.57,0.55,0.49,0.32,0.89,0.55,0.53,0.61,0.47,0.51,0.84,0.65,0.24,0.09,0.93,0.42
23,,Unfavorable,351.64,198.00,153.00,128.00,129.00,94.00,33.00,38.00,86.00,52.00,47.00,62.00,301.00,23.00,27.00,74.00,79.00,118.00,73.00,31.00,49.00,258.00,263.00,22.00,50.00
23,,,0.41,0.49,0.34,0.45,0.48,0.31,0.38,0.26,0.48,0.39,0.43,0.46,0.60,0.08,0.35,0.39,0.36,0.45,0.44,0.13,0.23,0.70,0.82,0.06,0.49
23,,Don't know,57.56,30.00,27.00,28.00,14.00,12.00,11.00,22.00,3.00,6.00,2.00,8.00,43.00,7.00,8.00,16.00,7.00,23.00,9.00,6.00,25.00,23.00,27.00,5.00,9.00
23,,,0.07,0.07,0.06,0.10,0.05,0.04,0.13,0.15,0.02,0.04,0.02,0.06,0.09,0.03,0.10,0.08,0.03,0.09,0.05,0.03,0.12,0.06,0.08,0.01,0.09
24,Do you have a favorable or unfavorable impression of Jon Ossoff?,Favorable,424.59,163.00,262.00,127.00,117.00,180.00,53.00,73.00,76.00,75.00,61.00,62.00,150.00,235.00,40.00,93.00,129.00,117.00,79.00,198.00,127.00,75.00,26.00,354.00,37.00
24,,,0.49,0.41,0.57,0.45,0.43,0.60,0.61,0.51,0.42,0.56,0.55,0.46,0.30,0.85,0.52,0.49,0.59,0.44,0.48,0.85,0.61,0.20,0.08,0.92,0.37
24,,Unfavorable,338.74,185.00,154.00,114.00,131.00,92.00,28.00,38.00,84.00,48.00,47.00,61.00,296.00,20.00,23.00,83.00,55.00,126.00,69.00,24.00,46.00,257.00,253.00,11.00,48.00
24,,,0.39,0.46,0.34,0.40,0.48,0.31,0.32,0.26,0.47,0.36,0.42,0.45,0.59,0.07,0.30,0.43,0.25,0.47,0.42,0.10,0.22,0.69,0.80,0.03,0.48
24,,Don't know,94.67,54.00,41.00,43.00,23.00,26.00,6.00,33.00,20.00,10.00,3.00,13.00,58.00,23.00,14.00,15.00,34.00,23.00,17.00,12.00,36.00,39.00,39.00,18.00,16.00
24,,,0.11,0.13,0.09,0.15,0.08,0.09,0.07,0.23,0.11,0.08,0.03,0.10,0.12,0.08,0.18,0.08,0.16,0.09,0.10,0.05,0.17,0.11,0.12,0.05,0.16
25,Do you have a favorable or unfavorable impression of Raphael Warnock?,Favorable,463.71,178.00,286.00,138.00,130.00,194.00,57.00,90.00,82.00,80.00,62.00,64.00,165.00,251.00,47.00,105.00,136.00,132.00,85.00,211.00,138.00,90.00,42.00,363.00,46.00
25,,,0.54,0.44,0.63,0.49,0.48,0.65,0.66,0.63,0.46,0.60,0.56,0.47,0.33,0.91,0.61,0.55,0.62,0.50,0.51,0.91,0.66,0.24,0.13,0.95,0.46
25,,Unfavorable,317.94,176.00,142.00,112.00,122.00,83.00,27.00,25.00,85.00,48.00,41.00,58.00,287.00,11.00,20.00,71.00,55.00,115.00,70.00,18.00,40.00,247.00,243.00,10.00,44.00
25,,,0.37,0.44,0.31,0.39,0.45,0.28,0.31,0.17,0.47,0.36,0.37,0.43,0.57,0.04,0.26,0.37,0.25,0.43,0.42,0.08,0.19,0.67,0.76,0.03,0.44
25,,Don't know,76.35,48.00,29.00,34.00,18.00,22.00,3.00,29.00,13.00,6.00,7.00,13.00,52.00,15.00,10.00,15.00,28.00,19.00,11.00,4.00,31.00,34.00,33.00,11.00,11.00
25,,,0.09,0.12,0.06,0.12,0.07,0.07,0.03,0.20,0.07,0.04,0.06,0.10,0.10,0.05,0.13,0.08,0.13,0.07,0.07,0.02,0.15,0.09,0.10,0.03,0.11
26,Do you have a favorable or unfavorable impression of Stacey Abrams?,Favorable,441.40,158.00,283.00,129.00,118.00,193.00,49.00,79.00,84.00,80.00,60.00,61.00,149.00,249.00,43.00,95.00,133.00,128.00,80.00,208.00,131.00,78.00,33.00,359.00,38.00
26,,,0.51,0.39,0.62,0.46,0.44,0.65,0.56,0.55,0.47,0.60,0.55,0.45,0.30,0.90,0.56,0.50,0.61,0.48,0.48,0.89,0.63,0.21,0.10,0.94,0.38
26,,Unfavorable,353.84,207.00,147.00,131.00,132.00,89.00,33.00,40.00,86.00,48.00,47.00,68.00,315.00,17.00,22.00,84.00,71.00,120.00,73.00,21.00,56.00,263.00,263.00,16.00,51.00
26,,,0.41,0.51,0.32,0.46,0.49,0.30,0.38,0.28,0.48,0.36,0.43,0.50,0.63,0.06,0.29,0.44,0.33,0.45,0.44,0.09,0.27,0.71,0.83,0.04,0.50
26,,Don't know,62.76,37.00,26.00,23.00,20.00,16.00,5.00,25.00,10.00,6.00,3.00,7.00,40.00,11.00,12.00,12.00,14.00,18.00,12.00,6.00,21.00,31.00,22.00,8.00,12.00
26,,,0.07,0.09,0.06,0.08,0.07,0.05,0.06,0.17,0.06,0.04,0.03,0.05,0.08,0.04,0.16,0.06,0.06,0.07,0.07,0.03,0.10,0.08,0.07,0.02,0.12
27,Do you have a favorable or unfavorable impression of the Democratic Party?,Favorable,426.24,159.00,267.00,131.00,118.00,176.00,44.00,85.00,81.00,74.00,58.00,60.00,154.00,236.00,37.00,107.00,123.00,113.00,80.00,202.00,123.00,78.00,20.00,356.00,34.00
27,,,0.50,0.40,0.59,0.46,0.44,0.59,0.51,0.59,0.45,0.55,0.53,0.44,0.31,0.85,0.48,0.56,0.56,0.42,0.48,0.86,0.59,0.21,0.06,0.93,0.33
27,,Unfavorable,378.11,213.00,165.00,133.00,137.00,107.00,33.00,47.00,93.00,54.00,47.00,67.00,321.00,28.00,29.00,74.00,79.00,139.00,77.00,26.00,63.00,274.00,274.00,20.00,55.00
27,,,0.44,0.53,0.36,0.47,0.51,0.36,0.38,0.33,0.52,0.40,0.43,0.49,0.64,0.10,0.38,0.39,0.36,0.52,0.47,0.11,0.30,0.74,0.86,0.05,0.54
27,,Don't know,53.65,30.00,24.00,20.00,15.00,15.00,9.00,12.00,6.00,6.00,5.00,9.00,29.00,13.00,11.00,11.00,17.00,14.00,8.00,6.00,23.00,20.00,25.00,7.00,13.00
27,,,0.06,0.07,0.05,0.07,0.06,0.05,0.10,0.08,0.03,0.04,0.05,0.07,0.06,0.05,0.14,0.06,0.08,0.05,0.05,0.03,0.11,0.05,0.08,0.02,0.13
28,Do you have a favorable or unfavorable impression of the Republican Party?,Favorable,290.57,148.00,143.00,106.00,101.00,81.00,26.00,39.00,67.00,40.00,42.00,46.00,229.00,37.00,24.00,69.00,55.00,100.00,61.00,23.00,47.00,217.00,235.00,22.00,19.00
28,,,0.34,0.37,0.31,0.37,0.37,0.27,0.30,0.27,0.37,0.30,0.38,0.34,0.45,0.13,0.32,0.36,0.25,0.38,0.37,0.10,0.22,0.58,0.74,0.06,0.19
28,,Unfavorable,506.34,221.00,285.00,158.00,150.00,197.00,51.00,91.00,102.00,88.00,62.00,80.00,234.00,228.00,44.00,112.00,143.00,154.00,90.00,207.00,136.00,133.00,60.00,349.00,68.00
28,,,0.59,0.55,0.62,0.56,0.56,0.66,0.59,0.63,0.57,0.66,0.56,0.59,0.46,0.82,0.58,0.59,0.65,0.58,0.55,0.88,0.65,0.36,0.19,0.91,0.67
28,,Don't know,61.09,32.00,29.00,19.00,19.00,20.00,10.00,14.00,10.00,5.00,6.00,10.00,41.00,12.00,8.00,10.00,21.00,12.00,14.00,4.00,26.00,21.00,24.00,12.00,15.00
28,,,0.07,0.08,0.06,0.07,0.07,0.07,0.11,0.10,0.06,0.04,0.05,0.07,0.08,0.04,0.11,0.05,0.10,0.05,0.08,0.02,0.12,0.06,0.08,0.03,0.15
29,"As president, do you think Joe Biden will be able to unite the country after he takes office, or do you expect partisan divisions to remain the same as they are today?",Able to unite,275.61,116.00,160.00,87.00,79.00,108.00,46.00,35.00,47.00,49.00,40.00,44.00,92.00,150.00,34.00,46.00,83.00,82.00,60.00,96.00,91.00,69.00,39.00,207.00,17.00
29,,,0.32,0.29,0.35,0.31,0.29,0.36,0.53,0.24,0.26,0.37,0.36,0.32,0.18,0.54,0.44,0.24,0.38,0.31,0.36,0.41,0.44,0.19,0.12,0.54,0.17
29,,Expect divisions,543.92,270.00,274.00,194.00,176.00,172.00,38.00,102.00,122.00,81.00,67.00,87.00,396.00,112.00,36.00,137.00,127.00,172.00,98.00,122.00,108.00,294.00,274.00,153.00,81.00
29,,,0.63,0.67,0.60,0.68,0.65,0.58,0.44,0.71,0.68,0.61,0.61,0.64,0.78,0.40,0.47,0.72,0.58,0.65,0.59,0.52,0.52,0.79,0.86,0.40,0.80
29,,Don't know,38.47,16.00,23.00,3.00,15.00,18.00,3.00,7.00,11.00,3.00,3.00,5.00,17.00,15.00,7.00,8.00,9.00,11.00,7.00,15.00,9.00,8.00,6.00,23.00,3.00
29,,,0.04,0.04,0.05,0.01,0.06,0.06,0.03,0.05,0.06,0.02,0.03,0.04,0.03,0.05,0.09,0.04,0.04,0.04,0.04,0.06,0.04,0.02,0.02,0.06,0.03
