qnum,Question,Responses,Total,Male,Female,High School or less,Some college,College graduate,"Under $25,000","$25-49,999","$50-74,999","$75-99,999","$100-149,999","Over $150,000",White,Black,Other race,18-29,30-44,45-64,65+,Liberal,Moderate,Conservative,Republican,Democrat,Independent
13,,,0.113155678,0.101265823,0.124444444,0.089285714,0.154135338,0.099315068,0.080645161,0.073529412,0.152866242,0.166666667,0.1,0.081081081,0.124497992,0.094890511,0.108108108,0.187134503,0.133928571,0.096899225,0.046511628,0.087557604,0.12755102,0.11025641,0.112426036,0.073770492,0.203703704
14,"President Biden has proposed funding his infrastructure plan in part by raising taxes on corporations. If the President’s infrastructure plan does include these tax increases, do you support or oppose its passage?",Strongly support,280.1052054,119,161,69,75,135,23,56,44,47,46,33,95,157,28,56,94,72,50,151,73,42,15,224,32
14,,        ,0.331878205,0.301265823,0.35857461,0.247311828,0.283018868,0.459183673,0.370967742,0.411764706,0.278481013,0.315436242,0.389830508,0.297297297,0.191532258,0.575091575,0.373333333,0.325581395,0.421524664,0.28125,0.287356322,0.69266055,0.37244898,0.10741688,0.044247788,0.610354223,0.296296296
14,,Somewhat support,150.4318772,65,85,41,59,49,10,32,23,21,15,21,74,56,20,42,48,38,19,43,63,40,28,92,27
14,,,0.178236821,0.164556962,0.189309577,0.146953405,0.222641509,0.166666667,0.161290323,0.235294118,0.14556962,0.140939597,0.127118644,0.189189189,0.149193548,0.205128205,0.266666667,0.244186047,0.215246637,0.1484375,0.109195402,0.197247706,0.321428571,0.10230179,0.08259587,0.250681199,0.25
14,,Somewhat oppose,86.48166221,42,45,39,26,20,8,11,19,29,7,7,48,30,9,25,21,18,21,10,18,56,45,34,5
14,,,0.102466424,0.106329114,0.100222717,0.139784946,0.098113208,0.068027211,0.129032258,0.080882353,0.120253165,0.194630872,0.059322034,0.063063063,0.096774194,0.10989011,0.12,0.145348837,0.094170404,0.0703125,0.120689655,0.04587156,0.091836735,0.143222506,0.132743363,0.092643052,0.046296296
14,,Strongly oppose,292.1511837,149,143,118,91,82,19,31,67,47,42,49,258,18,16,42,51,115,79,11,29,242,241,12,29
14,,,0.346150692,0.37721519,0.318485523,0.422939068,0.343396226,0.278911565,0.306451613,0.227941176,0.424050633,0.315436242,0.355932203,0.441441441,0.52016129,0.065934066,0.213333333,0.244186047,0.228699552,0.44921875,0.454022989,0.050458716,0.147959184,0.618925831,0.710914454,0.032697548,0.268518519
14,,Don’t know,34.83007148,20,15,12,14,8,2,6,5,5,8,1,21,12,2,7,9,13,5,3,13,11,10,5,15
14,,,0.041267857,0.050632911,0.033407572,0.043010753,0.052830189,0.027210884,0.032258065,0.044117647,0.03164557,0.033557047,0.06779661,0.009009009,0.04233871,0.043956044,0.026666667,0.040697674,0.040358744,0.05078125,0.028735632,0.013761468,0.066326531,0.028132992,0.029498525,0.013623978,0.138888889
15,"Have you received at least one dose of Covid vaccine, or not? ",Yes,433.6329472,187,247,119,133,181,29,85,68,63,63,69,261,134,39,71,91,127,134,163,107,153,137,238,50
15,,,0.513783113,0.473417722,0.550111359,0.426523297,0.501886792,0.615646259,0.467741935,0.62962963,0.433121019,0.422818792,0.529411765,0.621621622,0.525150905,0.492647059,0.52,0.415204678,0.408071749,0.492248062,0.774566474,0.747706422,0.548717949,0.390306122,0.404129794,0.648501362,0.458715596
15,,No ,399.9248232,206,194,158,129,108,33,49,88,85,55,42,232,134,34,100,129,126,38,53,86,234,198,127,56
15,,,0.473844577,0.521518987,0.432071269,0.566308244,0.486792453,0.367346939,0.532258065,0.362962963,0.560509554,0.570469799,0.462184874,0.378378378,0.466800805,0.492647059,0.453333333,0.584795322,0.578475336,0.488372093,0.219653179,0.243119266,0.441025641,0.596938776,0.584070796,0.346049046,0.513761468
15,,Don’t know,10.44222961,2,8,2,3,5,0,1,1,1,1,0,4,4,2,0,3,5,1,2,2,5,4,2,3
15,,,0.01237231,0.005063291,0.017817372,0.007168459,0.011320755,0.017006803,0,0.007407407,0.006369427,0.006711409,0.008403361,0,0.00804829,0.014705882,0.026666667,0,0.013452915,0.019379845,0.005780347,0.009174312,0.01025641,0.012755102,0.01179941,0.005449591,0.027522936
16,"For those who have not received at least one dose of Covid vaccine, which of the following best describes your position on the Covid vaccine?",Getting vaccinated as soon as possible,52.89603165,20,33,18,17,18,9,8,13,7,3,5,20,26,7,19,15,12,6,16,21,12,10,37,5
16,,,0.132264937,0.097560976,0.170103093,0.113924051,0.131782946,0.165137615,0.28125,0.163265306,0.146067416,0.082352941,0.054545455,0.119047619,0.086206897,0.192592593,0.212121212,0.19,0.11627907,0.095238095,0.162162162,0.301886792,0.24137931,0.051282051,0.050505051,0.291338583,0.090909091
16,,Waiting to see how things go,136.2943409,84,52,50,57,29,8,19,21,28,22,14,61,62,13,39,52,34,9,14,38,76,59,58,18
16,,,0.340799903,0.409756098,0.268041237,0.316455696,0.441860465,0.266055046,0.25,0.387755102,0.235955056,0.329411765,0.4,0.333333333,0.262931034,0.459259259,0.393939394,0.39,0.403100775,0.26984127,0.243243243,0.264150943,0.436781609,0.324786325,0.297979798,0.456692913,0.327272727
16,,Do not plan on getting vaccinated,201.5836004,97,104,90,52,57,13,21,54,49,29,22,146,44,12,42,56,78,21,23,25,143,124,31,32
16,,,0.504053734,0.473170732,0.536082474,0.569620253,0.403100775,0.52293578,0.40625,0.428571429,0.606741573,0.576470588,0.527272727,0.523809524,0.629310345,0.325925926,0.363636364,0.42,0.434108527,0.619047619,0.567567568,0.433962264,0.287356322,0.611111111,0.626262626,0.244094488,0.581818182
16,,Don’t know,9.15085019,4,5,0,3,5,2,1,1,1,1,1,5,3,1,0,6,2,1,0,3,3,5,1,0
16,,,0.022881426,0.019512195,0.025773196,0,0.023255814,0.04587156,0.0625,0.020408163,0.011235955,0.011764706,0.018181818,0.023809524,0.021551724,0.022222222,0.03030303,0,0.046511628,0.015873016,0.027027027,0,0.034482759,0.012820513,0.025252525,0.007874016,0
17,Are you concerned about another surge of Covid-19 cases or aren’t you concerned about that?,Concerned,412.6330994,165,247,131,136,145,35,89,75,64,51,53,188,195,30,85,122,112,84,153,132,105,81,269,53
17,,,0.488901777,0.417721519,0.550111359,0.46953405,0.511278195,0.493197279,0.564516129,0.654411765,0.474683544,0.426666667,0.428571429,0.477477477,0.379032258,0.716911765,0.394736842,0.497076023,0.547085202,0.435797665,0.485549133,0.705069124,0.676923077,0.267857143,0.238938053,0.734972678,0.486238532
17,,Not concerned ,421.9999334,225,197,148,127,144,25,44,82,86,66,56,305,74,43,84,101,143,85,62,60,284,255,94,54
17,,,0.499999921,0.569620253,0.438752784,0.53046595,0.477443609,0.489795918,0.403225806,0.323529412,0.518987342,0.573333333,0.554621849,0.504504505,0.614919355,0.272058824,0.565789474,0.49122807,0.452914798,0.556420233,0.49132948,0.285714286,0.307692308,0.724489796,0.752212389,0.256830601,0.495412844
17,,Don’t know,9.366967254,5,5,0,3,5,2,3,1,0,2,2,3,3,3,2,0,2,4,2,3,3,3,3,2
17,,,0.011098302,0.012658228,0.011135857,0,0.011278195,0.017006803,0.032258065,0.022058824,0.006329114,0,0.016806723,0.018018018,0.006048387,0.011029412,0.039473684,0.011695906,0,0.007782101,0.023121387,0.00921659,0.015384615,0.007653061,0.008849558,0.008196721,0.018348624
18,At this time would you feel safe or unsafe getting on an airplane in which all seats are filled?,Safe,466.0931508,255,211,157,139,167,17,66,87,95,70,80,302,120,44,111,125,143,77,84,90,281,247,148,57
18,,,0.55224307,0.64556962,0.469933185,0.562724014,0.522556391,0.568027211,0.26984127,0.485294118,0.554140127,0.633333333,0.588235294,0.720720721,0.608870968,0.43956044,0.586666667,0.649122807,0.560538117,0.556420233,0.445086705,0.385321101,0.461538462,0.716836735,0.730769231,0.405479452,0.52293578
18,,Unsafe,328.9903403,119,210,99,116,113,39,62,64,46,45,30,173,129,27,56,85,96,83,122,98,93,79,191,45
18,,,0.389798981,0.301265823,0.467706013,0.35483871,0.436090226,0.384353741,0.619047619,0.455882353,0.407643312,0.306666667,0.378151261,0.27027027,0.348790323,0.472527473,0.36,0.32748538,0.381165919,0.373540856,0.479768786,0.559633028,0.502564103,0.237244898,0.233727811,0.523287671,0.412844037
18,,Don’t know,48.91650884,21,28,23,11,14,7,8,6,9,4,1,21,24,4,4,13,18,13,12,7,18,12,26,7
18,,,0.057957949,0.053164557,0.062360802,0.082437276,0.041353383,0.047619048,0.111111111,0.058823529,0.038216561,0.06,0.033613445,0.009009009,0.04233871,0.087912088,0.053333333,0.023391813,0.058295964,0.070038911,0.075144509,0.055045872,0.035897436,0.045918367,0.035502959,0.071232877,0.064220183
19,At this time would you feel safe or unsafe dining in a restaurant at full capacity? ,Safe,512.8044411,278,235,190,164,155,27,69,111,103,73,76,365,110,38,110,134,160,100,82,98,314,286,144,64
19,,,0.6075882,0.703797468,0.522222222,0.681003584,0.616541353,0.527210884,0.435483871,0.511111111,0.707006369,0.686666667,0.613445378,0.684684685,0.735887097,0.402930403,0.5,0.643274854,0.598214286,0.622568093,0.578034682,0.376146789,0.502564103,0.801020408,0.843657817,0.394520548,0.592592593
19,,Unsafe,320.6225237,113,208,87,100,132,35,62,44,46,45,35,128,159,34,60,87,92,71,133,96,73,50,218,41
19,,,0.379884507,0.286075949,0.462222222,0.311827957,0.37593985,0.448979592,0.564516129,0.459259259,0.280254777,0.306666667,0.378151261,0.315315315,0.258064516,0.582417582,0.447368421,0.350877193,0.388392857,0.357976654,0.410404624,0.610091743,0.492307692,0.18622449,0.147492625,0.597260274,0.37962963
19,,Don’t know,10.57303524,4,7,2,2,7,0,4,2,1,1,0,3,4,4,1,3,5,2,3,1,5,3,3,3
19,,,0.012527293,0.010126582,0.015555556,0.007168459,0.007518797,0.023809524,0,0.02962963,0.012738854,0.006666667,0.008403361,0,0.006048387,0.014652015,0.052631579,0.005847953,0.013392857,0.019455253,0.011560694,0.013761468,0.005128205,0.012755102,0.008849558,0.008219178,0.027777778
20,At this time would you feel safe or unsafe going to a large sports or entertainment event operating at full capacity?,Safe,416.7997608,232,184,152,130,131,22,55,87,79,62,70,303,81,32,94,101,145,69,55,75,274,253,94,54
20,,,0.493838579,0.587341772,0.409799555,0.542857143,0.490566038,0.447098976,0.349206349,0.407407407,0.554140127,0.526666667,0.525423729,0.630630631,0.610887097,0.297794118,0.426666667,0.546511628,0.450892857,0.56640625,0.398843931,0.253456221,0.384615385,0.698979592,0.74852071,0.256830601,0.495412844
20,,Unsafe,394.3452266,150,245,114,125,153,39,75,65,63,54,38,170,185,39,77,115,103,90,157,111,102,65,262,54
20,,,0.467233681,0.379746835,0.545657016,0.407142857,0.471698113,0.5221843,0.619047619,0.555555556,0.414012739,0.42,0.457627119,0.342342342,0.342741935,0.680147059,0.52,0.447674419,0.513392857,0.40234375,0.520231214,0.723502304,0.569230769,0.260204082,0.192307692,0.715846995,0.495412844
20,,Don’t know,32.85501261,13,20,14,10,9,2,5,5,8,2,3,23,6,4,1,8,8,14,5,9,16,20,10,1
20,,,0.03892774,0.032911392,0.04454343,0.05,0.037735849,0.030716724,0.031746032,0.037037037,0.031847134,0.053333333,0.016949153,0.027027027,0.046370968,0.022058824,0.053333333,0.005813953,0.035714286,0.03125,0.080924855,0.023041475,0.046153846,0.040816327,0.059171598,0.027322404,0.009174312
21,"How confident are you that passing stricter gun control laws would reduce mass shootings in this country: very confident, somewhat confident, not so confident, or not confident at all?",Very confident,158.6309486,50,109,40,43,75,16,35,27,23,22,19,58,83,18,34,53,42,26,88,41,21,8,137,11
21,,,0.187951361,0.126262626,0.242761693,0.143884892,0.161654135,0.255972696,0.258064516,0.259259259,0.171974522,0.154362416,0.18487395,0.172727273,0.116700201,0.304029304,0.24,0.198830409,0.236607143,0.163424125,0.150289017,0.403669725,0.21025641,0.05370844,0.023668639,0.373297003,0.100917431
21,,Somewhat confident,163.99701,61,103,41,60,62,8,32,33,27,24,20,61,90,13,42,50,32,35,76,47,28,14,128,17
21,,,0.194309254,0.154040404,0.229398664,0.147482014,0.22556391,0.211604096,0.129032258,0.237037037,0.210191083,0.181208054,0.201680672,0.181818182,0.122736419,0.32967033,0.173333333,0.245614035,0.223214286,0.124513619,0.202312139,0.348623853,0.241025641,0.071611253,0.041420118,0.348773842,0.155963303
21,,Not so confident,103.8897841,51,53,42,33,27,9,19,21,19,10,10,54,36,14,38,20,25,19,17,36,46,35,54,11
21,,,0.123092161,0.128787879,0.118040089,0.151079137,0.12406015,0.092150171,0.14516129,0.140740741,0.133757962,0.127516779,0.084033613,0.090909091,0.108651911,0.131868132,0.186666667,0.222222222,0.089285714,0.097276265,0.10982659,0.077981651,0.184615385,0.117647059,0.103550296,0.147138965,0.100917431
21,,Not confident at all,411.9083415,231,181,155,129,124,29,49,76,78,63,60,322,62,28,56,98,156,93,34,71,294,279,46,69
21,,,0.488043059,0.583333333,0.40311804,0.557553957,0.484962406,0.423208191,0.467741935,0.362962963,0.484076433,0.523489933,0.529411765,0.545454545,0.647887324,0.227106227,0.373333333,0.32748538,0.4375,0.607003891,0.537572254,0.155963303,0.364102564,0.751918159,0.825443787,0.125340599,0.633027523
21,,Don’t know,5.573915766,3,3,0,1,5,0,0,0,2,0,1,2,2,2,1,3,2,0,3,0,2,2,2,1
21,,,0.006604166,0.007575758,0.006681514,0,0.003759398,0.017064846,0,0,0,0.013422819,0,0.009090909,0.004024145,0.007326007,0.026666667,0.005847953,0.013392857,0.007782101,0,0.013761468,0,0.00511509,0.00591716,0.005449591,0.009174312
22,Do you have a favorable or unfavorable impression of President Joe Biden?,Favorable,419.4612504,169,250,110,132,176,36,87,74,68,55,51,154,225,40,99,135,104,73,202,135,66,28,334,48
22,,,0.496992003,0.427848101,0.556792873,0.395683453,0.498113208,0.598639456,0.580645161,0.644444444,0.47133758,0.453333333,0.462184874,0.459459459,0.309859155,0.827205882,0.533333333,0.578947368,0.602678571,0.403100775,0.421965318,0.926605505,0.68877551,0.167938931,0.082840237,0.912568306,0.440366972
22,,Unfavorable,388.7829855,211,178,158,121,106,26,44,75,78,60,55,329,37,23,63,78,148,92,14,47,313,301,18,53
22,,,0.460643348,0.534177215,0.396436526,0.568345324,0.456603774,0.360544218,0.419354839,0.325925926,0.477707006,0.52,0.504201681,0.495495495,0.661971831,0.136029412,0.306666667,0.368421053,0.348214286,0.573643411,0.531791908,0.064220183,0.239795918,0.796437659,0.890532544,0.049180328,0.486238532
22,,Don't know,35.75576404,15,21,10,12,12,0,4,8,4,4,5,14,10,12,9,11,6,8,2,14,14,9,14,8
22,,,0.042364649,0.037974684,0.046770601,0.035971223,0.045283019,0.040816327,0,0.02962963,0.050955414,0.026666667,0.033613445,0.045045045,0.028169014,0.036764706,0.16,0.052631579,0.049107143,0.023255814,0.046242775,0.009174312,0.071428571,0.03562341,0.026627219,0.038251366,0.073394495
23,Do you have a favorable or unfavorable impression of U.S. Senator John Ossoff?,Favorable,406.8807684,174,232,120,122,164,28,80,65,82,55,49,134,225,48,111,124,96,67,186,129,73,23,331,45
23,,,0.482086218,0.440506329,0.516703786,0.430107527,0.460377358,0.557823129,0.451612903,0.592592593,0.411392405,0.546666667,0.462184874,0.445454545,0.27016129,0.821167883,0.64,0.649122807,0.553571429,0.373540856,0.387283237,0.849315068,0.661538462,0.186700767,0.067846608,0.904371585,0.412844037
23,,Unfavorable,333.4431407,169,165,131,106,94,21,41,73,57,46,53,298,20,16,44,58,134,89,11,41,271,275,7,39
23,,,0.395074811,0.427848101,0.367483296,0.46953405,0.4,0.319727891,0.338709677,0.303703704,0.462025316,0.38,0.386554622,0.481818182,0.600806452,0.072992701,0.213333333,0.257309942,0.258928571,0.521400778,0.514450867,0.050228311,0.21025641,0.693094629,0.81120944,0.019125683,0.357798165
23,,Don't know,103.6760909,52,52,28,37,36,13,14,20,11,18,8,64,29,11,16,42,27,17,22,25,47,41,28,25
23,,,0.12283897,0.13164557,0.115812918,0.100358423,0.139622642,0.12244898,0.209677419,0.103703704,0.126582278,0.073333333,0.151260504,0.072727273,0.129032258,0.105839416,0.146666667,0.093567251,0.1875,0.105058366,0.098265896,0.100456621,0.128205128,0.120204604,0.120943953,0.076502732,0.229357798
24,Do you have a favorable or unfavorable impression of U.S. Senator Raphael Warnock?,Favorable,402.5973416,171,232,113,125,164,32,84,68,77,47,49,141,217,44,111,120,93,69,185,124,73,20,329,45
24,,,0.477011068,0.432911392,0.515555556,0.403571429,0.471698113,0.557823129,0.516129032,0.617647059,0.433121019,0.513333333,0.394957983,0.441441441,0.284274194,0.794871795,0.586666667,0.645348837,0.535714286,0.361867704,0.398843931,0.852534562,0.632653061,0.186700767,0.05899705,0.898907104,0.412844037
24,,Unfavorable,341.5756594,177,165,135,102,102,17,41,67,64,53,55,302,19,21,48,62,137,88,10,42,281,284,6,37
24,,,0.404710497,0.448101266,0.366666667,0.482142857,0.38490566,0.346938776,0.274193548,0.301470588,0.426751592,0.426666667,0.445378151,0.495495495,0.608870968,0.06959707,0.28,0.279069767,0.276785714,0.53307393,0.50867052,0.046082949,0.214285714,0.718670077,0.837758112,0.016393443,0.339449541
24,,Don't know,99.82699905,47,53,32,38,28,13,11,22,9,19,7,53,37,10,13,42,27,16,22,30,37,35,31,27
24,,,0.118278435,0.118987342,0.117777778,0.114285714,0.143396226,0.095238095,0.209677419,0.080882353,0.140127389,0.06,0.159663866,0.063063063,0.106854839,0.135531136,0.133333333,0.075581395,0.1875,0.105058366,0.092485549,0.101382488,0.153061224,0.094629156,0.103244838,0.084699454,0.247706422
25,Do you have a favorable or unfavorable impression of Stacey Abrams?,Favorable,405.5748625,173,232,117,122,165,31,81,64,73,55,46,129,233,43,95,138,93,69,191,125,70,21,329,42
25,,,0.480538937,0.437974684,0.517857143,0.417857143,0.458646617,0.563139932,0.5,0.595588235,0.407643312,0.486666667,0.462184874,0.414414414,0.260080645,0.856617647,0.573333333,0.555555556,0.618834081,0.361867704,0.396551724,0.876146789,0.641025641,0.178571429,0.062130178,0.898907104,0.385321101
25,,Unfavorable,376.2376767,199,177,142,123,110,18,46,81,66,58,61,331,22,23,58,68,148,95,13,49,302,302,14,45
25,,,0.445779238,0.503797468,0.395089286,0.507142857,0.462406015,0.375426621,0.290322581,0.338235294,0.515923567,0.44,0.487394958,0.54954955,0.66733871,0.080882353,0.306666667,0.339181287,0.304932735,0.575875486,0.545977011,0.059633028,0.251282051,0.770408163,0.893491124,0.038251366,0.412844037
25,,Don't know,62.18746077,23,39,21,21,18,13,9,12,11,6,4,36,17,9,18,17,16,10,14,21,20,15,23,22
25,,,0.073681826,0.058227848,0.087053571,0.075,0.078947368,0.061433447,0.209677419,0.066176471,0.076433121,0.073333333,0.050420168,0.036036036,0.072580645,0.0625,0.12,0.105263158,0.076233184,0.062256809,0.057471264,0.064220183,0.107692308,0.051020408,0.044378698,0.06284153,0.201834862
26,Do you have a favorable or unfavorable impression of Governor Brian Kemp?,Favorable,371.9914919,187,185,154,110,106,27,51,73,72,53,51,268,83,21,65,85,121,95,35,66,263,247,68,45
26,,,0.440748213,0.473417722,0.412026726,0.553956835,0.413533835,0.360544218,0.435483871,0.375,0.464968153,0.483221477,0.441666667,0.459459459,0.540322581,0.304029304,0.276315789,0.377906977,0.379464286,0.470817121,0.549132948,0.161290323,0.338461538,0.670918367,0.728613569,0.18630137,0.416666667
26,,Unfavorable,399.0237476,182,217,105,125,166,30,73,64,74,56,52,190,165,44,93,114,111,72,173,104,97,71,265,47
26,,,0.472776952,0.460759494,0.483296214,0.377697842,0.469924812,0.56462585,0.483870968,0.536764706,0.407643312,0.496644295,0.466666667,0.468468468,0.383064516,0.604395604,0.578947368,0.540697674,0.508928571,0.431906615,0.416184971,0.797235023,0.533333333,0.24744898,0.209439528,0.726027397,0.435185185
26,,Don't know,72.98476055,26,47,19,31,22,5,12,20,3,11,8,38,25,11,14,25,25,6,9,25,32,21,32,16
26,,,0.086474835,0.065822785,0.10467706,0.068345324,0.116541353,0.074829932,0.080645161,0.088235294,0.127388535,0.020134228,0.091666667,0.072072072,0.076612903,0.091575092,0.144736842,0.081395349,0.111607143,0.097276265,0.034682081,0.041474654,0.128205128,0.081632653,0.061946903,0.087671233,0.148148148
27,Do you have a favorable or unfavorable impression of Donald Trump?,Favorable,377.2942457,189,188,145,136,94,31,46,82,57,58,53,313,47,17,59,73,141,99,27,52,282,296,27,46
27,,,0.447031097,0.478481013,0.418708241,0.517857143,0.511278195,0.319727891,0.5,0.340740741,0.522292994,0.38,0.491525424,0.481818182,0.631048387,0.172161172,0.226666667,0.34502924,0.325892857,0.548638132,0.572254335,0.124423963,0.266666667,0.719387755,0.873156342,0.073770492,0.425925926
27,,Unfavorable,422.9610286,186,237,122,119,181,31,86,69,82,52,54,160,213,50,98,141,102,70,186,126,90,27,329,51
27,,,0.501138659,0.470886076,0.527839644,0.435714286,0.447368421,0.615646259,0.5,0.637037037,0.439490446,0.546666667,0.440677966,0.490909091,0.322580645,0.78021978,0.666666667,0.573099415,0.629464286,0.39688716,0.404624277,0.857142857,0.646153846,0.229591837,0.079646018,0.898907104,0.472222222
27,,Don't know,43.74472573,20,24,13,11,19,0,3,6,11,8,3,23,13,8,14,10,14,4,4,17,20,16,10,11
27,,,0.051830244,0.050632911,0.053452116,0.046428571,0.041353383,0.06462585,0,0.022222222,0.038216561,0.073333333,0.06779661,0.027272727,0.046370968,0.047619048,0.106666667,0.081871345,0.044642857,0.054474708,0.023121387,0.01843318,0.087179487,0.051020408,0.04719764,0.027322404,0.101851852
28,Do you have a favorable or unfavorable impression of Delta?,Favorable,459.8456883,219,240,137,147,175,30,83,76,76,68,74,239,183,38,93,140,135,81,148,121,172,144,250,56
28,,,0.544840863,0.555837563,0.534521158,0.491039427,0.552631579,0.595238095,0.491803279,0.614814815,0.484076433,0.506666667,0.571428571,0.672727273,0.481854839,0.672794118,0.513513514,0.543859649,0.625,0.525291829,0.465517241,0.68202765,0.620512821,0.43877551,0.424778761,0.68119891,0.513761468
28,,Unfavorable,221.9378174,114,108,91,65,66,17,28,39,49,33,23,152,49,20,46,40,73,59,38,32,148,129,56,29
28,,,0.262959499,0.289340102,0.240534521,0.326164875,0.244360902,0.224489796,0.278688525,0.207407407,0.248407643,0.326666667,0.277310924,0.209090909,0.306451613,0.180147059,0.27027027,0.269005848,0.178571429,0.284046693,0.33908046,0.175115207,0.164102564,0.37755102,0.380530973,0.152588556,0.266055046
28,,Don't know,162.2164943,61,101,51,54,53,14,24,42,25,18,13,105,40,16,32,44,49,34,31,42,72,66,61,24
28,,,0.192199638,0.154822335,0.224944321,0.182795699,0.203007519,0.180272109,0.229508197,0.177777778,0.267515924,0.166666667,0.151260504,0.118181818,0.211693548,0.147058824,0.216216216,0.187134503,0.196428571,0.190661479,0.195402299,0.142857143,0.215384615,0.183673469,0.194690265,0.166212534,0.220183486
29,Do you have a favorable or unfavorable impression of Major League Baseball?,Favorable,386.637713,171,216,127,112,145,31,79,66,71,43,55,162,184,41,94,114,103,66,139,101,129,83,247,45
29,,,0.458101556,0.432911392,0.481069042,0.455197133,0.422641509,0.493197279,0.492063492,0.580882353,0.420382166,0.473333333,0.361344538,0.495495495,0.325955734,0.676470588,0.546666667,0.549707602,0.511210762,0.399224806,0.38150289,0.637614679,0.517948718,0.329081633,0.244837758,0.674863388,0.412844037
29,,Unfavorable,332.9435325,178,155,127,105,100,23,38,61,62,60,48,258,51,24,54,66,127,81,39,66,217,212,56,55
29,,,0.394482858,0.450632911,0.345211581,0.455197133,0.396226415,0.340136054,0.365079365,0.279411765,0.388535032,0.413333333,0.504201681,0.432432432,0.519114688,0.1875,0.32,0.315789474,0.295964126,0.492248062,0.468208092,0.178899083,0.338461538,0.553571429,0.625368732,0.153005464,0.504587156
29,,Don't know,124.4187545,46,78,25,48,49,9,19,30,17,16,8,77,37,10,23,43,28,26,40,28,46,44,63,9
29,,,0.147415586,0.116455696,0.173719376,0.089605735,0.181132075,0.166666667,0.142857143,0.139705882,0.191082803,0.113333333,0.134453782,0.072072072,0.154929577,0.136029412,0.133333333,0.134502924,0.192825112,0.108527132,0.150289017,0.183486239,0.143589744,0.117346939,0.12979351,0.172131148,0.082568807
30,Do you have a favorable or unfavorable impression of Coca Cola?,Favorable,426.7857135,210,216,129,150,147,32,94,71,63,56,61,197,193,37,100,115,125,78,138,120,151,116,257,44
30,,,0.505670277,0.53164557,0.482142857,0.460714286,0.563909774,0.501706485,0.516129032,0.696296296,0.449367089,0.42,0.470588235,0.54954955,0.397177419,0.706959707,0.493333333,0.581395349,0.515695067,0.484496124,0.450867052,0.6359447,0.615384615,0.386189258,0.342182891,0.702185792,0.407407407
30,,Unfavorable,305.3598019,146,159,124,77,102,29,23,64,70,48,39,229,49,27,54,65,108,74,45,48,201,186,54,53
30,,,0.361800713,0.369620253,0.354910714,0.442857143,0.289473684,0.348122867,0.467741935,0.17037037,0.405063291,0.466666667,0.403361345,0.351351351,0.461693548,0.179487179,0.36,0.313953488,0.291479821,0.418604651,0.427745665,0.207373272,0.246153846,0.514066496,0.548672566,0.147540984,0.490740741
30,,Don't know,111.8544847,39,73,27,39,44,1,18,23,17,15,11,70,31,11,18,43,25,21,34,27,39,37,55,11
30,,,0.13252901,0.098734177,0.162946429,0.096428571,0.146616541,0.150170648,0.016129032,0.133333333,0.14556962,0.113333333,0.12605042,0.099099099,0.141129032,0.113553114,0.146666667,0.104651163,0.192825112,0.096899225,0.121387283,0.156682028,0.138461538,0.099744246,0.109144543,0.150273224,0.101851852
